Customer_ID,Name,Email,Join_Date,Location,Membership_Level
2452,Charlie,user2452@example.com,2024-12-16,New York,Standard
2453,Alice,user2453@example.com,2022-10-14,New York,Silver
2454,Alice,user2454@example.com,2024-04-20,Miami,Standard
2455,Mason,user2455@example.com,2022-08-23,Chicago,Standard
2456,Aiden,user2456@example.com,2023-12-17,Houston,Silver
2457,Bob,user2457@example.com,2023-05-01,Houston,Gold
2458,Charlie,user2458@example.com,2023-10-16,Chicago,Standard
2459,Bob,user2459@example.com,2024-09-30,New York,Silver
2460,Charlie,user2460@example.com,2022-12-04,New York,Standard
2461,Liam,user2461@example.com,2023-11-26,Los Angeles,Silver
2462,Alice,user2462@example.com,2024-02-12,Miami,Standard
2463,Aiden,user2463@example.com,2024-11-13,Miami,Gold
2464,Mason,user2464@example.com,2023-06-19,Miami,Standard
2465,Aiden,user2465@example.com,2023-02-28,Los Angeles,Silver
2466,Aiden,user2466@example.com,2024-06-02,Miami,Standard
2467,Aiden,user2467@example.com,2022-11-22,Chicago,Standard
2468,Bob,user2468@example.com,2024-01-08,Los Angeles,Standard
2469,Charlie,user2469@example.com,2023-03-10,Chicago,Standard
2470,Olivia,user2470@example.com,2022-11-25,Los Angeles,Standard
2471,Liam,user2471@example.com,2022-08-30,Miami,Standard
2472,David,user2472@example.com,2024-11-14,Chicago,Silver
2473,Aiden,user2473@example.com,2023-02-16,Chicago,Silver
2474,Emma,user2474@example.com,2024-05-12,Chicago,Standard
2475,Bob,user2475@example.com,2022-12-07,Los Angeles,Silver
2476,Mason,user2476@example.com,2023-10-20,Houston,Standard
2477,David,user2477@example.com,2024-12-20,Miami,Silver
2478,Olivia,user2478@example.com,2023-09-02,Chicago,Standard
2479,Emma,user2479@example.com,2024-01-16,Houston,Silver
2480,Olivia,user2480@example.com,2024-11-26,Miami,Standard
2481,David,user2481@example.com,2024-07-16,Miami,Platinum
2482,Aiden,user2482@example.com,2025-02-06,Chicago,Standard
2483,Emma,user2483@example.com,2025-02-06,Chicago,Standard
2484,Olivia,user2484@example.com,2024-01-23,Los Angeles,Standard
2485,Mason,user2485@example.com,2024-10-31,Houston,Gold
2486,Charlie,user2486@example.com,2024-01-31,Houston,Silver
2487,Alice,user2487@example.com,2022-09-27,Chicago,Silver
2488,Charlie,user2488@example.com,2024-07-26,Miami,Gold
2489,David,user2489@example.com,2024-03-28,Chicago,Gold
2490,Bob,user2490@example.com,2023-10-30,Miami,Silver
2491,Alice,user2491@example.com,2023-06-10,Miami,Standard
2492,Liam,user2492@example.com,2024-09-19,Chicago,Gold
2493,Mason,user2493@example.com,2024-07-08,New York,Standard
2494,Liam,user2494@example.com,2022-08-09,Houston,Silver
2495,Emma,user2495@example.com,2023-06-06,Miami,Silver
2496,Alice,user2496@example.com,2022-11-14,Miami,Silver
2497,Liam,user2497@example.com,2024-05-26,New York,Silver
2498,Liam,user2498@example.com,2024-08-28,Los Angeles,Silver
2499,Olivia,user2499@example.com,2022-12-18,New York,Platinum
2500,Charlie,user2500@example.com,2024-03-17,New York,Standard
2501,Olivia,user2501@example.com,2022-07-26,Miami,Standard
2502,Alice,user2502@example.com,2023-02-16,Houston,Silver
2503,Alice,user2503@example.com,2023-04-03,New York,Platinum
2504,David,user2504@example.com,2024-08-31,Los Angeles,Standard
2505,Olivia,user2505@example.com,2022-08-07,Chicago,Standard
2506,Sophia,user2506@example.com,2023-06-29,New York,Standard
2507,Charlie,user2507@example.com,2024-01-09,New York,Standard
2508,Alice,user2508@example.com,2024-04-08,Los Angeles,Gold
2509,David,user2509@example.com,2023-03-04,Houston,Silver
2510,Olivia,user2510@example.com,2024-05-04,New York,Silver
2511,Charlie,user2511@example.com,2024-05-09,New York,Silver
2512,Olivia,user2512@example.com,2024-10-21,Houston,Silver
2513,Liam,user2513@example.com,2024-01-07,Los Angeles,Standard
2514,David,user2514@example.com,2024-08-10,New York,Standard
2515,Charlie,user2515@example.com,2023-10-04,Houston,Standard
2516,Aiden,user2516@example.com,2022-11-22,New York,Standard
2517,Emma,user2517@example.com,2022-11-02,Chicago,Standard
2518,Emma,user2518@example.com,2025-01-08,Miami,Standard
2519,Charlie,user2519@example.com,2025-02-02,Chicago,Standard
2520,Olivia,user2520@example.com,2024-12-12,New York,Standard
2521,David,user2521@example.com,2023-09-27,Los Angeles,Silver
2522,Emma,user2522@example.com,2022-10-24,Miami,Standard
2523,David,user2523@example.com,2024-03-29,Chicago,Gold
2524,Emma,user2524@example.com,2022-08-07,Houston,Standard
2525,Liam,user2525@example.com,2024-12-23,Los Angeles,Silver
2526,Olivia,user2526@example.com,2022-11-16,Chicago,Gold
2527,Liam,user2527@example.com,2023-11-01,Houston,Gold
2528,Emma,user2528@example.com,2023-02-25,New York,Gold
2529,Aiden,user2529@example.com,2024-10-24,Houston,Standard
2530,Aiden,user2530@example.com,2023-06-14,Chicago,Standard
2531,Liam,user2531@example.com,2025-02-04,Chicago,Standard
2532,Aiden,user2532@example.com,2024-09-03,New York,Standard
2533,Emma,user2533@example.com,2024-07-25,Houston,Standard
2534,Charlie,user2534@example.com,2024-03-07,Houston,Gold
2535,Liam,user2535@example.com,2024-05-07,New York,Silver
2536,Bob,user2536@example.com,2023-10-03,Houston,Silver
2537,Olivia,user2537@example.com,2024-12-01,New York,Gold
2538,Aiden,user2538@example.com,2024-12-03,Los Angeles,Silver
2539,Aiden,user2539@example.com,2022-11-26,Chicago,Silver
2540,Alice,user2540@example.com,2023-09-05,Los Angeles,Silver
2541,Sophia,user2541@example.com,2024-12-29,Miami,Standard
2542,Liam,user2542@example.com,2024-02-29,Miami,Standard
2543,Mason,user2543@example.com,2025-01-29,Miami,Platinum
2544,Aiden,user2544@example.com,2024-03-02,New York,Gold
2545,Olivia,user2545@example.com,2022-12-06,Houston,Gold
2546,Bob,user2546@example.com,2023-05-09,Los Angeles,Standard
2547,Aiden,user2547@example.com,2024-06-14,Los Angeles,Gold
2548,Bob,user2548@example.com,2024-10-29,Los Angeles,Standard
2549,Emma,user2549@example.com,2024-03-29,Los Angeles,Standard
2550,Emma,user2550@example.com,2023-06-08,Miami,Standard
2551,Sophia,user2551@example.com,2024-07-26,Los Angeles,Standard
2552,Charlie,user2552@example.com,2023-08-29,Houston,Standard
2553,Mason,user2553@example.com,2025-01-10,Miami,Standard
2554,Alice,user2554@example.com,2024-10-07,Los Angeles,Standard
2555,Sophia,user2555@example.com,2024-07-23,New York,Standard
2556,David,user2556@example.com,2023-03-18,Chicago,Silver
2557,Alice,user2557@example.com,2023-06-28,Chicago,Silver
2558,Liam,user2558@example.com,2025-02-01,Chicago,Standard
2559,Olivia,user2559@example.com,2024-08-25,Miami,Standard
2560,David,user2560@example.com,2023-12-09,Los Angeles,Silver
2561,David,user2561@example.com,2023-03-27,Miami,Silver
2562,Sophia,user2562@example.com,2024-03-12,Houston,Standard
2563,Charlie,user2563@example.com,2022-10-13,New York,Silver
2564,Sophia,user2564@example.com,2022-10-22,New York,Platinum
2565,Liam,user2565@example.com,2025-01-27,Chicago,Standard
2566,Aiden,user2566@example.com,2023-12-16,Chicago,Standard
2567,Aiden,user2567@example.com,2023-09-04,Chicago,Standard
2568,Charlie,user2568@example.com,2024-09-24,Los Angeles,Silver
2569,Liam,user2569@example.com,2023-02-14,Houston,Standard
2570,Charlie,user2570@example.com,2022-08-18,Houston,Standard
2571,Bob,user2571@example.com,2023-03-21,Houston,Standard
2572,Aiden,user2572@example.com,2022-08-31,Houston,Platinum
2573,David,user2573@example.com,2023-05-29,Chicago,Silver
2574,Mason,user2574@example.com,2023-02-18,New York,Silver
2575,Olivia,user2575@example.com,2024-04-17,Chicago,Gold
2576,Liam,user2576@example.com,2022-09-29,Houston,Standard
2577,Alice,user2577@example.com,2023-12-18,Chicago,Gold
2578,Charlie,user2578@example.com,2024-02-23,Houston,Silver
2579,Olivia,user2579@example.com,2023-01-28,Miami,Standard
2580,Alice,user2580@example.com,2022-12-22,New York,Gold
2581,Olivia,user2581@example.com,2024-10-08,Miami,Gold
2582,Mason,user2582@example.com,2024-04-28,Los Angeles,Gold
2583,Alice,user2583@example.com,2023-09-28,Chicago,Standard
2584,Sophia,user2584@example.com,2025-01-20,Los Angeles,Platinum
2585,Emma,user2585@example.com,2022-07-07,Chicago,Platinum
2586,Sophia,user2586@example.com,2025-01-12,Miami,Standard
2587,Aiden,user2587@example.com,2022-10-16,Houston,Standard
2588,Emma,user2588@example.com,2023-10-03,Houston,Standard
2589,Sophia,user2589@example.com,2023-04-05,Chicago,Platinum
2590,Emma,user2590@example.com,2024-05-31,Houston,Silver
2591,Emma,user2591@example.com,2023-08-26,Miami,Standard
2592,David,user2592@example.com,2023-10-31,Houston,Standard
2593,Charlie,user2593@example.com,2023-08-28,Miami,Standard
2594,Charlie,user2594@example.com,2023-11-22,Los Angeles,Silver
2595,David,user2595@example.com,2024-04-15,Miami,Standard
2596,Olivia,user2596@example.com,2023-07-08,New York,Platinum
2597,Bob,user2597@example.com,2023-12-17,New York,Silver
2598,Olivia,user2598@example.com,2024-12-07,New York,Silver
2599,Alice,user2599@example.com,2024-02-12,Chicago,Standard
2600,Alice,user2600@example.com,2024-01-20,Chicago,Standard
2601,Emma,user2601@example.com,2024-06-21,Chicago,Standard
2602,Sophia,user2602@example.com,2024-08-09,Miami,Standard
2603,Sophia,user2603@example.com,2024-12-10,Chicago,Standard
2604,Charlie,user2604@example.com,2024-05-09,Los Angeles,Platinum
2605,Liam,user2605@example.com,2022-09-21,New York,Standard
2606,Olivia,user2606@example.com,2023-12-27,Miami,Standard
2607,Aiden,user2607@example.com,2023-02-09,New York,Standard
2608,Mason,user2608@example.com,2024-10-18,Chicago,Standard
2609,Sophia,user2609@example.com,2022-12-21,Miami,Platinum
2610,Mason,user2610@example.com,2022-09-15,Houston,Standard
2611,Emma,user2611@example.com,2025-01-14,Los Angeles,Standard
2612,Mason,user2612@example.com,2023-10-09,Chicago,Silver
2613,Aiden,user2613@example.com,2023-12-15,Chicago,Standard
2614,David,user2614@example.com,2025-01-18,Los Angeles,Standard
2615,Aiden,user2615@example.com,2023-07-25,Los Angeles,Standard
2616,Mason,user2616@example.com,2022-08-01,Houston,Standard
2617,Aiden,user2617@example.com,2024-10-01,Chicago,Standard
2618,Bob,user2618@example.com,2024-10-24,Chicago,Standard
2619,Emma,user2619@example.com,2024-09-17,New York,Gold
2620,Olivia,user2620@example.com,2023-05-07,Miami,Standard
2621,David,user2621@example.com,2025-01-30,Miami,Silver
2622,Sophia,user2622@example.com,2024-05-29,New York,Silver
2623,Alice,user2623@example.com,2023-02-27,Miami,Silver
2624,Olivia,user2624@example.com,2024-01-15,Los Angeles,Standard
2625,Alice,user2625@example.com,2023-08-18,Miami,Standard
2626,Emma,user2626@example.com,2024-08-25,Miami,Silver
2627,David,user2627@example.com,2024-04-21,New York,Silver
2628,Charlie,user2628@example.com,2024-03-24,Houston,Silver
2629,Sophia,user2629@example.com,2023-11-09,Miami,Standard
2630,Bob,user2630@example.com,2023-12-22,Miami,Gold
2631,Charlie,user2631@example.com,2024-04-12,Houston,Standard
2632,Emma,user2632@example.com,2025-02-10,New York,Standard
2633,Olivia,user2633@example.com,2023-06-10,Houston,Standard
2634,Bob,user2634@example.com,2023-12-15,New York,Standard
2635,Aiden,user2635@example.com,2025-01-02,Los Angeles,Standard
2636,Mason,user2636@example.com,2023-10-19,New York,Silver
2637,Bob,user2637@example.com,2024-12-15,Los Angeles,Gold
2638,Emma,user2638@example.com,2023-08-06,Los Angeles,Gold
2639,Liam,user2639@example.com,2022-12-25,New York,Standard
2640,Mason,user2640@example.com,2022-10-01,Chicago,Silver
2641,Alice,user2641@example.com,2024-03-31,New York,Standard
2642,Sophia,user2642@example.com,2023-05-12,Miami,Standard
2643,Alice,user2643@example.com,2024-10-07,Miami,Standard
2644,Bob,user2644@example.com,2024-12-02,Chicago,Standard
2645,Alice,user2645@example.com,2024-03-16,Los Angeles,Standard
2646,Emma,user2646@example.com,2025-01-02,Chicago,Standard
2647,Aiden,user2647@example.com,2023-08-09,Miami,Silver
2648,Olivia,user2648@example.com,2024-01-31,Chicago,Gold
2649,Sophia,user2649@example.com,2023-10-04,New York,Standard
2650,Alice,user2650@example.com,2022-12-25,Chicago,Platinum
2651,Alice,user2651@example.com,2022-10-21,Los Angeles,Silver
2652,Bob,user2652@example.com,2023-08-09,New York,Silver
2653,Olivia,user2653@example.com,2022-10-26,Houston,Silver
2654,Charlie,user2654@example.com,2023-01-21,Miami,Standard
2655,Alice,user2655@example.com,2024-07-04,Miami,Gold
2656,Emma,user2656@example.com,2023-03-18,Chicago,Silver
2657,Liam,user2657@example.com,2022-08-24,New York,Platinum
2658,Sophia,user2658@example.com,2024-09-23,Houston,Silver
2659,Alice,user2659@example.com,2022-10-09,New York,Gold
2660,Emma,user2660@example.com,2024-07-12,Miami,Silver
2661,Emma,user2661@example.com,2024-11-12,New York,Standard
2662,Sophia,user2662@example.com,2023-04-16,Houston,Standard
2663,Charlie,user2663@example.com,2023-06-08,Chicago,Standard
2664,Emma,user2664@example.com,2024-05-17,Los Angeles,Standard
2665,Liam,user2665@example.com,2024-07-08,New York,Standard
2666,Emma,user2666@example.com,2024-10-14,Los Angeles,Gold
2667,Emma,user2667@example.com,2023-08-02,Miami,Silver
2668,Emma,user2668@example.com,2024-01-31,Chicago,Platinum
2669,Aiden,user2669@example.com,2023-01-08,Chicago,Gold
2670,Aiden,user2670@example.com,2023-01-14,New York,Silver
2671,Charlie,user2671@example.com,2024-01-16,Chicago,Gold
2672,Alice,user2672@example.com,2023-05-06,New York,Silver
2673,Emma,user2673@example.com,2022-12-27,New York,Gold
2674,Olivia,user2674@example.com,2022-10-13,Los Angeles,Standard
2675,Alice,user2675@example.com,2022-07-29,Chicago,Standard
2676,Charlie,user2676@example.com,2023-10-01,New York,Standard
2677,David,user2677@example.com,2023-08-21,Los Angeles,Silver
2678,Alice,user2678@example.com,2022-08-22,Houston,Silver
2679,Alice,user2679@example.com,2024-10-28,Los Angeles,Standard
2680,Mason,user2680@example.com,2024-11-22,Los Angeles,Standard
2681,Bob,user2681@example.com,2023-08-30,New York,Gold
2682,Mason,user2682@example.com,2023-03-12,Miami,Silver
2683,Liam,user2683@example.com,2023-01-27,Miami,Standard
2684,Aiden,user2684@example.com,2023-02-03,Miami,Silver
2685,Aiden,user2685@example.com,2023-09-17,Los Angeles,Silver
2686,Bob,user2686@example.com,2024-03-16,New York,Platinum
2687,Sophia,user2687@example.com,2024-11-06,Chicago,Standard
2688,Sophia,user2688@example.com,2023-07-05,Los Angeles,Standard
2689,Charlie,user2689@example.com,2024-08-02,Los Angeles,Standard
2690,Bob,user2690@example.com,2025-02-14,New York,Standard
2691,Alice,user2691@example.com,2024-04-18,Houston,Gold
2692,Sophia,user2692@example.com,2024-12-24,Los Angeles,Standard
2693,Emma,user2693@example.com,2024-07-20,Houston,Platinum
2694,Olivia,user2694@example.com,2024-03-25,Houston,Standard
2695,Alice,user2695@example.com,2022-09-12,Miami,Platinum
2696,Liam,user2696@example.com,2023-11-27,New York,Standard
2697,Emma,user2697@example.com,2023-07-24,Houston,Gold
2698,Emma,user2698@example.com,2023-07-20,New York,Gold
2699,Bob,user2699@example.com,2023-09-06,Miami,Platinum
2700,Charlie,user2700@example.com,2023-02-13,New York,Standard
2701,Liam,user2701@example.com,2023-07-23,Los Angeles,Standard
2702,Sophia,user2702@example.com,2023-02-24,Houston,Silver
2703,Bob,user2703@example.com,2024-11-18,New York,Standard
2704,Sophia,user2704@example.com,2024-05-19,Chicago,Standard
2705,Bob,user2705@example.com,2023-05-02,New York,Standard
2706,Bob,user2706@example.com,2022-12-20,Houston,Silver
2707,Bob,user2707@example.com,2022-07-27,Miami,Silver
2708,Charlie,user2708@example.com,2023-02-13,Miami,Standard
2709,Bob,user2709@example.com,2024-06-20,Houston,Standard
2710,David,user2710@example.com,2023-10-02,Los Angeles,Standard
2711,Olivia,user2711@example.com,2024-07-31,Los Angeles,Silver
2712,Sophia,user2712@example.com,2024-04-21,Miami,Standard
2713,Alice,user2713@example.com,2023-07-20,Miami,Standard
2714,Mason,user2714@example.com,2023-09-12,Houston,Gold
2715,Liam,user2715@example.com,2024-06-30,Los Angeles,Platinum
2716,Aiden,user2716@example.com,2023-05-11,Miami,Platinum
2717,Charlie,user2717@example.com,2023-10-14,Los Angeles,Gold
2718,Alice,user2718@example.com,2024-03-17,Miami,Standard
2719,Emma,user2719@example.com,2022-12-21,New York,Silver
2720,David,user2720@example.com,2025-01-16,Chicago,Standard
2721,Aiden,user2721@example.com,2022-10-04,New York,Silver
2722,Mason,user2722@example.com,2024-12-03,Miami,Standard
2723,Alice,user2723@example.com,2023-12-07,Chicago,Silver
2724,Aiden,user2724@example.com,2023-09-27,Chicago,Silver
2725,Alice,user2725@example.com,2023-01-17,Miami,Standard
2726,David,user2726@example.com,2023-11-09,Miami,Silver
2727,Mason,user2727@example.com,2024-04-28,Los Angeles,Standard
2728,Emma,user2728@example.com,2024-09-24,Miami,Standard
2729,Bob,user2729@example.com,2024-02-28,Houston,Standard
2730,Sophia,user2730@example.com,2024-03-28,Miami,Standard
2731,Emma,user2731@example.com,2024-07-14,Houston,Standard
2732,Bob,user2732@example.com,2023-01-29,Miami,Gold
2733,Charlie,user2733@example.com,2024-02-17,Los Angeles,Standard
2734,Olivia,user2734@example.com,2023-07-26,Houston,Standard
2735,Liam,user2735@example.com,2023-10-14,New York,Standard
2736,Liam,user2736@example.com,2024-04-27,Houston,Silver
2737,Sophia,user2737@example.com,2023-01-13,Los Angeles,Silver
2738,Mason,user2738@example.com,2024-09-22,Houston,Silver
2739,David,user2739@example.com,2022-10-07,Miami,Silver
2740,Mason,user2740@example.com,2024-11-09,Miami,Gold
2741,David,user2741@example.com,2024-03-27,Los Angeles,Gold
2742,Mason,user2742@example.com,2023-05-18,Chicago,Silver
2743,Olivia,user2743@example.com,2022-08-08,Miami,Standard
2744,Charlie,user2744@example.com,2024-08-07,New York,Silver
2745,Charlie,user2745@example.com,2023-12-01,Los Angeles,Silver
2746,Bob,user2746@example.com,2024-12-15,Houston,Silver
2747,Aiden,user2747@example.com,2023-08-01,Houston,Gold
2748,Charlie,user2748@example.com,2023-06-04,New York,Silver
2749,Charlie,user2749@example.com,2024-09-21,Miami,Gold
2750,Emma,user2750@example.com,2023-03-21,Los Angeles,Standard
2751,Emma,user2751@example.com,2022-09-15,New York,Standard
2752,Bob,user2752@example.com,2024-12-02,Miami,Standard
2753,Aiden,user2753@example.com,2022-06-30,Los Angeles,Gold
2754,Sophia,user2754@example.com,2024-09-08,Houston,Gold
2755,Emma,user2755@example.com,2023-01-19,Los Angeles,Silver
2756,Sophia,user2756@example.com,2023-07-27,Chicago,Silver
2757,Alice,user2757@example.com,2022-10-21,Los Angeles,Silver
