Employee_ID,Name,Age,Department,Salary ($),Join_Date,Performance_Score,Promoted,Work_Location,Employment_Type
10380,Charlie,31,IT,195860,2017-08-23,7,No,Office,Part-time
10381,Alice,60,HR,191899,2005-06-29,6,No,Hybrid,Full-time
10382,Mason,33,IT,85305,2024-02-01,5,No,Office,Contract
10383,Charlie,41,Engineering,101687,2019-09-17,3,No,Office,Full-time
10384,Aiden,58,IT,48621,2014-08-08,4,No,Hybrid,Full-time
10385,Liam,62,Sales,72082,2019-10-04,1,Yes,Remote,Full-time
10386,Aiden,28,HR,180011,2018-07-20,5,No,Remote,Contract
10387,Emma,35,Engineering,91344,2015-03-18,7,No,Office,Contract
10388,Aiden,32,Sales,135493,2022-01-27,2,No,Hybrid,Part-time
10389,Emma,28,Engineering,143214,2023-09-03,8,No,Remote,Full-time
10390,Liam,50,Sales,162910,2017-11-27,10,No,Office,Contract
10391,Olivia,31,Sales,61076,2018-10-01,6,No,Remote,Full-time
10392,Emma,50,Sales,81818,2008-03-12,10,No,Office,Part-time
10393,Alice,30,Finance,106217,2021-10-02,3,Yes,Remote,Part-time
10394,Aiden,57,Marketing,92022,2013-09-28,2,No,Hybrid,Full-time
10395,Aiden,31,HR,197093,2022-12-30,8,No,Hybrid,Part-time
10396,Alice,40,Finance,171939,2018-06-20,4,No,Remote,Contract
10397,Bob,52,Marketing,111546,2013-02-24,7,Yes,Hybrid,Contract
10398,Sophia,38,Engineering,179475,2018-02-14,7,No,Remote,Contract
10399,Olivia,30,Marketing,89101,2010-09-01,10,Yes,Remote,Contract
10400,Mason,54,Marketing,163590,2012-03-07,9,No,Hybrid,Part-time
10401,Emma,55,Finance,68024,2006-11-07,10,No,Office,Contract
10402,Alice,45,HR,161294,2013-01-03,8,No,Hybrid,Part-time
10403,Liam,30,IT,107597,2012-10-22,8,No,Office,Part-time
10404,Emma,28,Marketing,48274,2022-11-26,7,No,Office,Full-time
10405,Sophia,37,IT,76454,2020-08-06,10,No,Office,Part-time
10406,Liam,40,IT,98386,2017-11-29,5,Yes,Remote,Full-time
10407,Charlie,60,Sales,157379,2013-08-18,9,No,Office,Part-time
10408,Aiden,27,IT,42407,2018-07-07,7,No,Office,Contract
10409,Charlie,32,Engineering,142122,2019-07-02,3,No,Hybrid,Full-time
10410,Emma,33,Engineering,151722,2014-09-09,6,No,Remote,Part-time
10411,Sophia,63,Sales,141166,2013-02-06,3,No,Remote,Part-time
10412,Olivia,34,HR,159313,2022-08-23,6,No,Office,Full-time
10413,Emma,33,HR,60288,2011-01-15,8,No,Hybrid,Full-time
10414,Alice,42,Engineering,129807,2020-03-27,9,No,Office,Contract
10415,David,31,Sales,189994,2006-05-24,2,No,Remote,Contract
10416,Emma,41,HR,133833,2022-06-19,6,No,Hybrid,Part-time
10417,Aiden,57,Marketing,133927,2003-12-07,3,No,Remote,Part-time
10418,Aiden,49,HR,155194,2003-12-13,7,No,Remote,Part-time
10419,Emma,45,Sales,86644,2009-05-21,4,No,Remote,Part-time
10420,Liam,26,Engineering,149080,2018-08-09,5,No,Remote,Full-time
10421,David,58,Marketing,185759,2022-04-04,10,No,Remote,Full-time
10422,Alice,33,IT,31852,2008-04-25,6,No,Hybrid,Part-time
10423,Emma,56,IT,177919,2021-12-15,8,Yes,Hybrid,Part-time
10424,Liam,61,IT,67165,2003-09-02,2,No,Remote,Contract
10425,Aiden,23,Engineering,107506,2017-05-23,4,No,Office,Part-time
10426,Aiden,62,Sales,174899,2021-03-31,4,Yes,Office,Contract
10427,Sophia,60,IT,170065,2008-09-15,6,No,Remote,Contract
10428,Emma,63,HR,181627,2015-10-22,4,Yes,Hybrid,Part-time
10429,David,30,IT,189870,2005-04-11,5,No,Office,Full-time
10430,Bob,43,Finance,106016,2023-12-04,5,No,Hybrid,Contract
10431,David,26,Engineering,141581,2022-09-17,8,No,Hybrid,Contract
10432,Aiden,33,Finance,96381,2008-01-22,4,No,Office,Part-time
10433,Aiden,22,IT,89621,2010-07-16,6,No,Office,Full-time
10434,Charlie,43,IT,103371,2003-04-21,7,No,Hybrid,Contract
10435,Aiden,59,Finance,156322,2023-12-15,8,Yes,Office,Part-time
10436,Alice,40,Engineering,115244,2024-01-19,9,No,Remote,Full-time
10437,Mason,37,Engineering,168390,2022-05-23,10,No,Office,Full-time
10438,Emma,52,IT,156687,2019-07-17,8,No,Hybrid,Full-time
10439,David,24,Engineering,33481,2011-08-17,4,No,Hybrid,Contract
10440,Mason,44,Marketing,137140,2007-07-26,4,Yes,Hybrid,Full-time
10441,Liam,63,Engineering,104217,2018-01-21,10,No,Hybrid,Contract
10442,Bob,39,Finance,107626,2019-09-10,5,No,Hybrid,Part-time
10443,Alice,47,Sales,169123,2018-07-04,3,No,Hybrid,Full-time
10444,David,34,Finance,123093,2011-10-05,2,No,Remote,Contract
10445,Mason,39,HR,180555,2004-07-04,2,No,Hybrid,Full-time
10446,Bob,24,Marketing,151176,2023-02-15,9,No,Hybrid,Contract
10447,Charlie,44,Sales,123982,2007-03-14,8,No,Remote,Part-time
10448,Alice,24,IT,158271,2003-06-22,6,No,Hybrid,Contract
10449,Alice,46,HR,36519,2019-09-21,9,No,Hybrid,Part-time
10450,Charlie,48,HR,34604,2004-08-29,5,No,Remote,Full-time
10451,Emma,48,Marketing,44169,2021-05-30,10,Yes,Office,Contract
10452,Charlie,60,Sales,104386,2014-06-12,1,No,Office,Part-time
10453,Alice,46,HR,70026,2003-06-10,8,No,Hybrid,Full-time
10454,Alice,45,Sales,197324,2013-05-14,3,Yes,Office,Part-time
10455,Mason,29,Sales,122189,2007-11-06,9,Yes,Office,Full-time
10456,Aiden,30,Engineering,142610,2013-04-26,1,No,Remote,Part-time
10457,Bob,58,HR,77399,2007-07-24,3,No,Office,Contract
10458,Charlie,51,Sales,84705,2015-11-27,1,No,Hybrid,Part-time
10459,Bob,40,Marketing,87028,2015-03-12,1,Yes,Remote,Full-time
10460,Charlie,37,HR,148785,2013-03-06,6,No,Office,Part-time
10461,Liam,45,Marketing,110530,2021-04-09,4,No,Hybrid,Part-time
10462,Alice,42,Marketing,118006,2005-10-10,10,No,Remote,Contract
10463,Aiden,57,Sales,130640,2023-08-03,4,No,Hybrid,Full-time
10464,Mason,61,Sales,160697,2007-05-13,5,Yes,Office,Full-time
10465,Aiden,60,Engineering,45362,2014-11-16,3,No,Hybrid,Part-time
10466,Aiden,27,Engineering,162068,2017-09-06,2,No,Office,Full-time
10467,Aiden,26,HR,125749,2019-03-10,10,No,Office,Full-time
10468,Bob,35,Engineering,143746,2014-12-13,8,No,Office,Full-time
10469,Charlie,63,IT,85683,2015-05-08,7,No,Office,Contract
10470,Olivia,25,HR,99595,2018-11-12,10,No,Office,Contract
10471,Liam,29,Marketing,69298,2010-06-13,4,No,Remote,Contract
10472,David,45,Engineering,196480,2011-06-27,2,No,Office,Full-time
10473,Aiden,32,Engineering,114490,2007-08-02,9,No,Remote,Contract
10474,Emma,38,Engineering,199333,2019-02-16,8,No,Hybrid,Full-time
10475,Bob,42,Sales,113263,2012-07-17,4,No,Hybrid,Contract
10476,Mason,47,Marketing,67357,2016-03-21,5,No,Remote,Part-time
10477,David,64,Engineering,116266,2004-09-09,10,Yes,Remote,Full-time
10478,Olivia,48,Finance,36731,2016-06-21,6,No,Hybrid,Part-time
10479,Emma,37,Finance,183810,2022-08-13,4,Yes,Remote,Part-time
10480,Olivia,47,Marketing,169153,2016-01-04,2,No,Remote,Part-time
10481,David,54,Engineering,153389,2015-09-16,5,No,Office,Contract
10482,Aiden,52,IT,133670,2014-05-24,1,No,Hybrid,Contract
10483,Emma,27,IT,128571,2018-03-26,7,No,Remote,Part-time
10484,Olivia,29,HR,199443,2007-04-03,9,No,Remote,Part-time
10485,Mason,28,HR,77259,2014-03-27,3,No,Remote,Part-time
10486,Charlie,55,Engineering,162546,2008-12-28,6,No,Office,Contract
10487,Alice,35,HR,128838,2008-09-10,9,No,Hybrid,Part-time
10488,Charlie,37,Sales,195899,2023-02-02,4,No,Hybrid,Part-time
10489,David,64,IT,170726,2007-03-05,6,No,Remote,Full-time
10490,Bob,30,Marketing,199749,2011-01-16,3,No,Remote,Part-time
10491,Alice,31,Engineering,130015,2016-02-18,9,Yes,Office,Full-time
10492,Liam,38,Engineering,64772,2011-07-14,7,Yes,Remote,Full-time
10493,Mason,33,Finance,115626,2006-06-03,7,No,Remote,Full-time
10494,Liam,27,IT,150888,2012-08-23,4,No,Office,Contract
10495,Emma,40,IT,161641,2012-08-25,6,No,Remote,Part-time
10496,Alice,64,IT,30086,2023-07-16,8,No,Hybrid,Part-time
10497,Liam,62,HR,115854,2009-09-14,6,No,Hybrid,Full-time
10498,Liam,50,Sales,69989,2022-05-06,6,No,Hybrid,Full-time
10499,Olivia,27,Marketing,178735,2023-04-08,4,No,Office,Full-time
10500,Charlie,46,HR,55993,2021-06-23,8,No,Office,Full-time
10501,Olivia,45,Sales,143297,2015-10-02,10,No,Hybrid,Part-time
10502,Alice,46,IT,75230,2010-01-10,8,No,Hybrid,Part-time
10503,Alice,37,Sales,90612,2022-12-12,9,No,Office,Full-time
10504,David,37,HR,189895,2019-07-16,6,Yes,Remote,Full-time
10505,Olivia,27,IT,70876,2008-01-03,2,No,Remote,Full-time
10506,Sophia,58,HR,46150,2023-01-24,4,No,Office,Full-time
10507,Charlie,42,Marketing,41778,2012-03-29,4,No,Hybrid,Contract
10508,Alice,25,IT,115784,2020-07-17,8,Yes,Office,Part-time
10509,David,55,Sales,139090,2019-07-31,5,No,Hybrid,Part-time
10510,Olivia,49,HR,85639,2003-05-19,4,No,Office,Contract
10511,Charlie,59,Finance,147344,2013-05-11,8,No,Office,Full-time
10512,Olivia,62,Sales,40375,2004-11-17,3,No,Office,Full-time
10513,Liam,49,Sales,175746,2021-09-20,2,No,Office,Part-time
10514,David,38,IT,168816,2013-10-17,4,Yes,Office,Contract
10515,Charlie,35,Engineering,197534,2008-05-15,1,No,Office,Full-time
10516,Aiden,28,Sales,189205,2018-01-20,1,No,Hybrid,Part-time
10517,Emma,43,HR,90553,2008-12-30,5,No,Hybrid,Part-time
10518,Emma,22,Finance,97876,2017-03-03,1,No,Remote,Part-time
10519,Charlie,50,Marketing,156814,2014-06-23,4,No,Office,Contract
10520,Olivia,52,Finance,52794,2009-03-01,8,No,Remote,Contract
10521,David,51,HR,83382,2019-08-07,8,No,Remote,Contract
10522,Emma,36,IT,50151,2006-08-09,2,No,Office,Contract
10523,David,39,HR,107330,2023-03-27,3,No,Office,Contract
10524,Emma,56,Engineering,123840,2007-05-07,3,No,Remote,Contract
10525,Liam,51,Engineering,65897,2007-07-23,1,No,Remote,Part-time
10526,Olivia,55,Engineering,34527,2016-07-29,3,No,Office,Part-time
10527,Liam,63,Sales,152290,2010-05-31,8,No,Office,Full-time
10528,Emma,32,IT,33400,2010-08-02,6,No,Office,Full-time
10529,Aiden,48,Engineering,195478,2017-09-27,5,No,Hybrid,Full-time
10530,Aiden,45,Marketing,67673,2019-01-31,10,No,Remote,Contract
10531,Liam,56,Marketing,142863,2006-07-24,9,No,Remote,Contract
10532,Aiden,60,HR,103907,2015-07-18,7,No,Remote,Full-time
10533,Emma,29,Engineering,40144,2017-12-04,6,No,Hybrid,Full-time
10534,Charlie,39,Sales,110271,2005-11-02,5,No,Remote,Contract
10535,Liam,34,Marketing,117849,2005-02-23,5,Yes,Office,Contract
10536,Bob,45,Finance,175296,2004-11-10,10,No,Hybrid,Part-time
10537,Olivia,44,IT,154499,2012-10-25,9,Yes,Remote,Full-time
10538,Aiden,33,Finance,43481,2010-01-29,10,No,Hybrid,Contract
10539,Aiden,51,Marketing,65557,2022-10-28,6,Yes,Hybrid,Part-time
10540,Alice,52,Marketing,83020,2021-11-06,4,Yes,Office,Part-time
10541,Sophia,49,HR,49789,2023-07-27,4,No,Hybrid,Contract
10542,Liam,43,HR,107672,2005-02-22,4,Yes,Office,Contract
10543,Mason,49,Engineering,197332,2006-05-28,6,No,Office,Part-time
10544,Aiden,34,IT,117484,2010-11-20,1,No,Remote,Part-time
10545,Olivia,46,Engineering,156119,2015-03-07,9,No,Office,Contract
10546,Bob,28,HR,146099,2016-09-19,2,No,Remote,Full-time
10547,Aiden,27,Sales,174484,2006-10-22,2,No,Remote,Full-time
10548,Bob,45,IT,66672,2023-05-26,5,No,Remote,Full-time
10549,Emma,40,Sales,158150,2005-12-03,4,No,Office,Full-time
10550,Emma,40,Engineering,179830,2024-01-14,3,No,Remote,Full-time
10551,Sophia,57,HR,59156,2007-09-13,5,No,Office,Full-time
10552,Charlie,30,IT,88956,2016-07-02,7,No,Office,Full-time
10553,Mason,57,Engineering,194917,2017-04-12,10,Yes,Remote,Contract
10554,Alice,59,Marketing,162733,2020-11-20,2,Yes,Office,Part-time
10555,Sophia,61,Engineering,78040,2003-07-29,6,No,Remote,Part-time
10556,David,50,Finance,125870,2020-01-13,4,No,Remote,Part-time
10557,Alice,45,Marketing,98735,2010-07-26,2,No,Remote,Part-time
10558,Liam,26,Sales,113294,2008-03-11,1,No,Hybrid,Full-time
10559,Olivia,63,Marketing,90378,2012-04-09,8,No,Office,Contract
10560,David,47,Engineering,77486,2022-11-13,5,No,Hybrid,Part-time
10561,David,35,Marketing,144709,2005-08-27,10,Yes,Hybrid,Full-time
10562,Sophia,60,Finance,162352,2014-09-05,2,Yes,Office,Full-time
10563,Charlie,50,Engineering,178572,2007-12-01,8,No,Office,Full-time
10564,Sophia,27,Finance,56406,2019-03-02,3,No,Remote,Contract
10565,Liam,28,Marketing,169885,2003-08-15,7,No,Hybrid,Contract
10566,Aiden,58,Finance,73316,2012-01-14,2,No,Office,Contract
10567,Aiden,39,Marketing,102647,2012-12-06,7,Yes,Remote,Part-time
10568,Charlie,44,IT,183245,2016-08-03,4,No,Office,Part-time
10569,Liam,59,Marketing,107265,2022-09-08,10,No,Office,Contract
10570,Charlie,22,HR,63500,2009-01-12,1,Yes,Remote,Contract
10571,Bob,25,Finance,57177,2007-02-03,5,No,Office,Contract
10572,Aiden,56,Finance,110407,2022-05-14,4,No,Remote,Contract
10573,David,44,Sales,159654,2023-06-26,8,No,Hybrid,Full-time
10574,Mason,48,Sales,199524,2005-05-26,1,No,Remote,Part-time
10575,Olivia,47,HR,163859,2004-08-25,2,No,Office,Full-time
10576,Liam,29,Finance,179092,2018-05-26,5,No,Hybrid,Part-time
10577,Alice,64,Finance,157131,2008-07-29,10,Yes,Hybrid,Full-time
10578,Charlie,37,Sales,182223,2005-07-30,10,No,Remote,Full-time
10579,Olivia,62,Sales,42969,2007-08-05,2,No,Remote,Full-time
10580,Alice,24,Marketing,188088,2017-08-13,1,No,Remote,Contract
10581,Olivia,53,Engineering,97389,2013-10-06,6,No,Hybrid,Full-time
10582,Mason,26,Finance,186674,2004-06-01,10,No,Remote,Full-time
10583,Alice,41,Finance,42874,2015-12-25,4,No,Office,Contract
10584,Sophia,35,Marketing,151591,2009-12-27,5,Yes,Hybrid,Contract
10585,Emma,53,Finance,155067,2021-05-15,3,No,Remote,Part-time
10586,Sophia,47,HR,199474,2013-09-09,10,No,Hybrid,Full-time
10587,Aiden,27,Sales,160705,2013-12-02,6,No,Office,Part-time
10588,Emma,57,Sales,95037,2016-02-09,4,Yes,Office,Part-time
10589,Sophia,61,Engineering,124732,2021-06-30,6,No,Office,Full-time
10590,Emma,26,Sales,92313,2004-05-24,5,No,Remote,Part-time
10591,Emma,34,IT,63323,2015-09-29,2,No,Remote,Contract
10592,David,53,HR,72245,2005-04-14,4,Yes,Hybrid,Contract
10593,Charlie,37,HR,67741,2004-10-13,2,No,Remote,Full-time
10594,Charlie,22,Marketing,123298,2011-01-03,5,No,Hybrid,Part-time
10595,David,34,IT,184047,2008-09-04,3,No,Remote,Full-time
10596,Olivia,32,Finance,185163,2009-04-21,6,Yes,Office,Contract
10597,Bob,29,Engineering,39309,2015-03-07,5,No,Remote,Full-time
10598,Olivia,46,HR,43582,2024-02-02,2,No,Remote,Contract
10599,Alice,61,IT,71670,2013-04-11,10,No,Remote,Contract
10600,Alice,53,IT,73360,2020-04-11,8,No,Office,Contract
10601,Emma,45,HR,46131,2023-04-26,6,No,Hybrid,Part-time
10602,Sophia,49,Marketing,96038,2020-05-21,9,No,Remote,Part-time
10603,Sophia,35,IT,129913,2013-12-21,3,No,Office,Part-time
10604,Charlie,24,Sales,128287,2005-02-23,4,No,Remote,Part-time
10605,Liam,57,IT,122383,2015-04-08,8,No,Remote,Contract
10606,Olivia,48,Finance,87574,2014-06-30,7,No,Office,Contract
10607,Aiden,41,HR,150097,2009-09-19,8,Yes,Remote,Contract
10608,Mason,36,Finance,170502,2021-09-17,9,Yes,Remote,Part-time
10609,Sophia,48,Marketing,88866,2012-01-17,8,No,Remote,Full-time
10610,Mason,62,Engineering,44541,2004-06-21,8,No,Remote,Full-time
10611,Emma,49,Sales,80376,2009-07-22,6,No,Remote,Part-time
10612,Mason,46,HR,53352,2013-06-13,2,No,Office,Part-time
10613,Aiden,63,IT,109450,2005-10-10,7,No,Office,Part-time
10614,David,54,Sales,56508,2018-02-21,4,No,Remote,Part-time
10615,Aiden,35,IT,108683,2013-03-06,3,Yes,Remote,Contract
10616,Mason,29,Marketing,67570,2021-06-20,4,No,Hybrid,Part-time
10617,Aiden,35,Engineering,155584,2018-03-07,4,No,Office,Contract
10618,Bob,22,HR,34686,2005-04-07,3,Yes,Remote,Part-time
10619,Emma,37,Marketing,124306,2020-04-25,9,No,Hybrid,Contract
10620,Olivia,39,Marketing,58813,2012-03-23,3,No,Office,Contract
10621,David,28,Engineering,30168,2020-03-19,2,No,Hybrid,Contract
10622,Sophia,36,Marketing,177764,2007-02-23,1,No,Hybrid,Part-time
10623,Alice,45,Marketing,144159,2022-03-01,1,Yes,Remote,Contract
10624,Olivia,34,IT,46820,2005-04-08,5,No,Remote,Part-time
10625,Alice,30,Finance,142892,2020-05-26,5,No,Office,Contract
10626,Emma,36,IT,133980,2020-07-29,9,No,Hybrid,Contract
10627,David,56,Engineering,110470,2014-05-18,4,No,Hybrid,Part-time
10628,Charlie,45,Sales,101273,2017-10-06,5,Yes,Remote,Full-time
10629,Sophia,54,Engineering,180801,2004-02-21,6,No,Office,Part-time
10630,Bob,37,Engineering,71675,2023-07-27,10,Yes,Remote,Full-time
10631,Charlie,29,Engineering,97712,2007-04-02,7,No,Office,Part-time
10632,Emma,50,Engineering,85949,2004-03-30,9,Yes,Hybrid,Contract
10633,Olivia,44,Marketing,161104,2010-10-21,6,No,Office,Part-time
10634,Bob,52,Engineering,185799,2003-07-01,1,No,Hybrid,Full-time
10635,Aiden,61,Sales,174462,2023-06-03,8,No,Office,Contract
10636,Mason,35,Engineering,165609,2012-05-07,2,No,Remote,Part-time
10637,Bob,51,IT,197754,2006-12-11,9,No,Remote,Part-time
10638,Emma,60,Marketing,148514,2003-05-04,7,No,Remote,Contract
10639,Liam,48,IT,157679,2008-01-26,7,Yes,Office,Full-time
10640,Mason,37,Marketing,197076,2006-12-12,10,No,Hybrid,Part-time
10641,Alice,27,IT,31188,2006-01-10,10,No,Remote,Full-time
10642,Sophia,54,HR,137788,2007-07-16,5,No,Office,Part-time
10643,Alice,39,Finance,155625,2007-11-03,8,No,Office,Part-time
10644,Bob,37,Finance,186030,2012-01-20,10,No,Remote,Part-time
10645,Alice,33,Marketing,180253,2005-03-05,1,No,Remote,Full-time
10646,Emma,41,HR,173133,2010-04-10,3,No,Remote,Contract
10647,Aiden,61,Sales,190784,2004-03-12,9,No,Remote,Part-time
10648,Olivia,50,HR,121354,2021-09-06,1,No,Office,Contract
10649,Sophia,51,Marketing,31176,2007-09-06,8,No,Hybrid,Part-time
10650,Alice,47,HR,31879,2011-02-13,6,No,Hybrid,Part-time
10651,Alice,43,Sales,122588,2011-03-05,10,No,Office,Full-time
10652,Bob,54,Marketing,103996,2020-04-18,5,No,Hybrid,Contract
10653,Olivia,60,Finance,106711,2012-10-15,6,No,Office,Contract
10654,Charlie,50,Engineering,98068,2016-10-31,5,No,Office,Full-time
10655,Alice,43,HR,186013,2010-03-20,9,No,Office,Contract
10656,Emma,34,Finance,91058,2003-06-01,2,No,Hybrid,Part-time
10657,Liam,30,Finance,175558,2021-11-14,10,No,Office,Part-time
10658,Sophia,45,IT,183487,2005-12-02,6,Yes,Office,Contract
10659,Alice,36,Sales,114915,2011-02-10,4,No,Remote,Contract
10660,Emma,57,Engineering,105979,2008-04-02,3,No,Remote,Contract
10661,Emma,34,HR,159373,2015-05-31,5,No,Hybrid,Full-time
10662,Sophia,48,Finance,150355,2020-08-14,2,No,Remote,Contract
10663,Charlie,58,Finance,85850,2005-08-20,3,Yes,Remote,Contract
10664,Emma,28,Sales,47433,2012-02-29,7,No,Remote,Part-time
10665,Liam,29,Engineering,75024,2020-07-12,1,No,Office,Full-time
10666,Emma,58,Engineering,52274,2019-03-28,2,No,Remote,Contract
10667,Emma,62,Finance,80104,2018-06-24,3,No,Hybrid,Contract
10668,Emma,35,Finance,74509,2010-02-26,10,No,Office,Full-time
10669,Aiden,33,Finance,138410,2007-11-08,7,No,Hybrid,Part-time
10670,Aiden,57,Finance,192264,2021-06-20,4,No,Hybrid,Full-time
10671,Charlie,61,IT,146576,2004-07-16,8,No,Hybrid,Part-time
10672,Alice,38,IT,187530,2024-02-04,8,No,Hybrid,Contract
10673,Emma,61,Engineering,163302,2022-01-17,1,No,Hybrid,Contract
10674,Olivia,50,Marketing,153739,2005-03-23,5,No,Remote,Full-time
10675,Alice,48,HR,100390,2010-10-13,1,No,Remote,Contract
10676,Charlie,22,Sales,85215,2019-01-12,7,No,Hybrid,Full-time
10677,David,55,Marketing,173867,2014-11-08,4,No,Hybrid,Full-time
10678,Alice,25,IT,183916,2013-01-19,8,No,Remote,Full-time
10679,Alice,45,IT,106820,2015-09-07,8,No,Hybrid,Contract
10680,Mason,42,IT,31540,2006-04-28,9,Yes,Remote,Part-time
10681,Bob,54,Marketing,164730,2011-03-16,6,No,Hybrid,Contract
10682,Mason,28,IT,78461,2020-02-04,7,Yes,Hybrid,Part-time
10683,Liam,22,Marketing,31680,2008-03-19,7,No,Office,Part-time
10684,Aiden,62,IT,166848,2010-07-26,5,Yes,Hybrid,Part-time
10685,Aiden,24,Finance,117960,2003-07-06,7,Yes,Office,Contract
10686,Bob,36,Finance,146485,2018-10-21,9,Yes,Hybrid,Part-time
10687,Sophia,52,HR,185497,2023-06-12,4,Yes,Office,Contract
10688,Sophia,37,IT,121999,2020-07-22,2,No,Remote,Contract
10689,Charlie,31,HR,115542,2005-09-19,8,No,Hybrid,Full-time
10690,Bob,50,Marketing,79412,2020-08-23,7,No,Remote,Contract
10691,Alice,27,HR,81882,2013-08-25,6,No,Office,Contract
10692,Sophia,50,IT,165412,2022-03-28,7,Yes,Office,Contract
10693,Emma,38,Marketing,106334,2016-01-22,3,Yes,Office,Contract
10694,Olivia,43,Marketing,57799,2011-01-14,6,Yes,Office,Part-time
10695,Alice,45,Finance,46069,2004-06-09,10,No,Remote,Part-time
10696,Liam,38,Marketing,110396,2006-09-26,7,No,Office,Contract
10697,Emma,42,Marketing,109042,2011-12-14,7,No,Hybrid,Contract
10698,Emma,32,HR,141087,2011-12-10,5,No,Office,Full-time
10699,Bob,28,Engineering,110081,2011-10-17,3,No,Remote,Part-time
10700,Charlie,63,Marketing,54390,2022-07-19,2,No,Remote,Contract
10701,Liam,60,Sales,116326,2013-02-19,7,No,Hybrid,Full-time
10702,Sophia,26,Engineering,184154,2009-11-10,4,Yes,Remote,Full-time
10703,Bob,42,Finance,57105,2008-02-18,2,Yes,Office,Contract
10704,Sophia,39,Finance,147258,2015-11-03,8,No,Hybrid,Full-time
10705,Bob,56,Marketing,130956,2012-09-14,2,Yes,Hybrid,Full-time
10706,Bob,41,HR,157259,2023-03-08,6,No,Remote,Full-time
10707,Bob,36,Engineering,55602,2004-06-09,4,No,Hybrid,Part-time
10708,Charlie,26,Finance,190072,2010-11-01,9,Yes,Office,Full-time
10709,Bob,34,Finance,135564,2019-03-15,5,Yes,Office,Full-time
10710,David,33,Sales,174002,2006-05-30,4,Yes,Remote,Contract
10711,Olivia,42,Marketing,71923,2016-07-15,8,No,Office,Contract
10712,Sophia,58,Engineering,155700,2008-08-07,3,Yes,Office,Part-time
10713,Alice,27,Finance,162775,2024-03-11,9,No,Remote,Contract
10714,Mason,28,Finance,97563,2016-06-23,8,No,Office,Part-time
10715,Liam,47,Finance,95272,2019-10-29,8,Yes,Remote,Full-time
10716,Aiden,63,Finance,141825,2017-03-15,10,No,Remote,Full-time
10717,Charlie,29,HR,45879,2011-05-02,5,Yes,Remote,Full-time
10718,Alice,30,IT,155056,2013-09-25,1,Yes,Hybrid,Contract
10719,Emma,48,Sales,37290,2018-06-28,10,No,Office,Part-time
10720,David,25,HR,62400,2012-01-06,9,Yes,Office,Contract
10721,Aiden,42,Sales,142904,2018-01-29,2,No,Office,Contract
10722,Mason,52,Finance,46715,2005-08-06,1,No,Remote,Part-time
10723,Alice,42,Sales,195213,2005-09-19,6,No,Remote,Part-time
10724,Aiden,61,Marketing,177627,2010-05-25,1,No,Office,Part-time
10725,Alice,46,Marketing,136471,2007-08-14,10,No,Office,Full-time
10726,David,60,IT,169239,2018-11-17,10,No,Office,Contract
10727,Mason,36,IT,180888,2020-10-20,10,No,Office,Contract
10728,Emma,56,Sales,74110,2007-06-18,7,No,Hybrid,Full-time
10729,Bob,64,HR,174399,2011-04-12,7,No,Remote,Part-time
10730,Sophia,62,HR,63114,2009-06-02,1,Yes,Hybrid,Contract
10731,Emma,58,Finance,100268,2019-01-16,10,Yes,Office,Full-time
